[6, 1372] ['整租·凤凰印象 1室1厅 西南', '罗湖区-螺岭-凤凰印象', '43.72', '1', 3900, 3900]
[10538, 28332] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28336] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28340] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28344] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28348] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28352] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28356] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28360] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28364] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28368] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28372] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28376] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28380] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28384] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28388] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28392] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28396] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28400] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28404] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28408] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28412] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28416] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28420] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28424] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28428] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28432] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28436] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28440] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28444] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28448] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 28452] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 29140] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 29144] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 29148] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 29152] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 29156] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10538, 29185] ['整租·凤凰公馆 2室1厅 东南', '坪山区-坪山-凤凰公馆', '64.00', '2', 3000, 3000]
[10539, 28168] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28171] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28174] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28177] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28180] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28183] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28186] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28189] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28192] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28195] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28198] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28201] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28204] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28207] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28210] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28213] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28216] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28219] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28222] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28225] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28228] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28231] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28234] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28237] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28240] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28243] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28246] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28249] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28252] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28255] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28258] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28261] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28264] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28267] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28270] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28273] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28276] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28279] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28282] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28285] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28288] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28291] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28294] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28297] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28300] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28303] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28306] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28309] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28312] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28315] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28318] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28321] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28324] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28327] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28330] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28333] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28336] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28339] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28342] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28345] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28348] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28351] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28354] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28357] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28360] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28363] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28366] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28369] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28372] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28375] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28378] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 28381] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 29068] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 29071] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 29074] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 29077] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10539, 29080] ['整租·花好园 1室1厅 南', '福田区-上下沙-花好园', '39.81', '1', 5300, 5300]
[10540, 28168] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28170] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28172] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28174] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28176] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28178] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28180] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28182] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28184] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28186] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28188] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28190] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28192] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28194] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28196] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28198] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28200] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28202] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28204] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28206] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28208] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28210] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28212] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28214] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28216] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28218] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28220] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28222] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28224] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28226] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28228] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28230] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28232] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28234] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28236] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28238] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28240] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28242] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28244] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28246] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28248] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28250] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28252] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28254] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28256] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28258] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28260] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28262] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28264] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
[10540, 28266] ['整租·京基东方都会 1室0厅 西南', '罗湖区-新秀-京基东方都会', '26.00', '1', 2500, 2500]
