[2, 1627] ['整租·时代领峯 3室2厅 南/北', '包河-淝河镇-时代领峯', '96.26', '3', 2700, 2700]
[9771, 10250] ['整租·福禄园 3室2厅 南', '经开-海恒-福禄园', '120.00', '3', 1400, 1400]
[9772, 10064] ['合租·禹洲翡翠湖郡 1居室 南/西南卧', '经开-芙蓉-禹洲翡翠湖郡', '15.00', '1', 600, 600]
[9772, 10486] ['合租·禹洲翡翠湖郡 1居室 南/西南卧', '经开-芙蓉-禹洲翡翠湖郡', '15.00', '1', 600, 600]
[9773, 10722] ['整租·经典华城 2室1厅 南/北', '经开-莲花-经典华城', '87.43', '2', 2400, 2400]
[9775, 10534] ['整租·天时非常空间 1室1厅 北', '经开-芙蓉-天时非常空间', '42.34', '1', 1500, 1500]
[9777, 10098] ['整租·一里洋房 1室1厅 南', '经开-芙蓉-一里洋房', '46.00', '1', 1200, 1200]
[9781, 10137] ['整租·融创城融福园 3室2厅 南', '经开-芙蓉-融创城融福园', '114.96', '3', 2800, 2800]
[9781, 10236] ['整租·融创城融福园 3室2厅 南', '经开-芙蓉-融创城融福园', '114.96', '3', 2800, 2800]
[9787, 10547] ['整租·融科城融和园 3室2厅 南', '经开-芙蓉-融科城融和园', '88.00', '3', 2400, 2400]
[9789, 10162] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '49.00', '1', 1900, 1900]
[9789, 10416] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '49.00', '1', 1900, 1900]
[9791, 9993] ['整租·中环城国际公寓 2室2厅 北', '经开-芙蓉-中环城国际公寓', '62.92', '2', 2400, 2400]
[9793, 10091] ['整租·怡莲新城 2室2厅 南/北', '经开-莲花-怡莲新城', '87.85', '2', 2200, 2200]
[9795, 10098] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '50.00', '1', 2000, 2000]
[9795, 10098] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '50.00', '1', 2000, 2000]
[9795, 10098] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '50.00', '1', 2000, 2000]
[9795, 10150] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '50.00', '1', 2000, 2000]
[9797, 10107] ['整租·金大地时代天街 1室1厅 南', '经开-莲花-金大地时代天街', '42.71', '1', 2000, 2000]
[9798, 9994] ['整租·安通缘梦天地 1室1厅 南', '经开-锦绣-安通缘梦天地', '51.58', '1', 1600, 1600]
[9799, 10290] ['整租·东华园 3室1厅 南/北', '经开-海恒-东华园', '93.99', '3', 2766, 2766]
[9801, 10096] ['整租·东海星城 1室1厅 南', '经开-莲花-东海星城', '43.69', '1', 1730, 1730]
[9803, 10000] ['整租·世茂翡翠首府 20室9厅 南', '经开-芙蓉-世茂翡翠首府', '1109.73', '2', 65000, 65000]
[9809, 9819] ['整租·皖投万科产融中心 3室2厅 南', '经开-海恒-皖投万科产融中心', '118.00', '3', 3000, 3000]
[9811, 10030] ['整租·名邦锦绣年华 3室2厅 南/北', '经开-锦绣-名邦锦绣年华', '98.45', '3', 2350, 2350]
[9811, 10257] ['整租·名邦锦绣年华 3室2厅 南/北', '经开-锦绣-名邦锦绣年华', '98.45', '3', 2350, 2350]
[9813, 10099] ['整租·汇美广场 1室1厅 南', '经开-海恒-汇美广场', '47.00', '1', 1700, 1700]
[9815, 10128] ['整租·中环城国际公寓 2室1厅 南', '经开-芙蓉-中环城国际公寓', '57.85', '2', 2500, 2500]
[9815, 10224] ['整租·中环城国际公寓 2室1厅 南', '经开-芙蓉-中环城国际公寓', '57.85', '2', 2500, 2500]
[9824, 10681] ['整租·融科城融和园 2室1厅 南', '经开-芙蓉-融科城融和园', '81.21', '2', 2200, 2200]
[9830, 10119] ['整租·文一名门南郡 1室1厅 南', '经开-锦绣-文一名门南郡', '22.17', '1', 1200, 1200]
[9830, 10214] ['整租·文一名门南郡 1室1厅 南', '经开-锦绣-文一名门南郡', '22.17', '1', 1200, 1200]
[9831, 10261] ['整租·中环紫荆公馆 4室2厅 南', '经开-芙蓉-中环紫荆公馆', '121.46', '4', 3500, 3500]
[9831, 10323] ['整租·中环紫荆公馆 4室2厅 南', '经开-芙蓉-中环紫荆公馆', '121.46', '4', 3500, 3500]
[9832, 9913] ['整租·启迪科技城水木园 3室2厅 南', '经开-海恒-启迪科技城水木园', '97.53', '3', 3500, 3500]
[9832, 10441] ['整租·启迪科技城水木园 3室2厅 南', '经开-海恒-启迪科技城水木园', '97.53', '3', 3500, 3500]
[9834, 10184] ['整租·华邦观筑里 3室2厅 南', '经开-芙蓉-华邦观筑里', '86.99', '3', 3000, 3000]
[9838, 10382] ['整租·翰林雅居 4室2厅 南', '经开-芙蓉-翰林雅居', '300.00', '4', 13000, 13000]
[9840, 9842] ['整租·尚泽紫金公馆商住楼 1室1厅 南', '经开-锦绣-尚泽紫金公馆商住楼', '38.27', '1', 1500, 1500]
[9840, 10538] ['整租·尚泽紫金公馆商住楼 1室1厅 南', '经开-锦绣-尚泽紫金公馆商住楼', '38.27', '1', 1500, 1500]
[9843, 10194] ['整租·月半湾青年公寓 1室1厅 西', '经开-芙蓉-月半湾青年公寓', '22.66', '1', 1200, 1200]
[9849, 9982] ['整租·汇美广场 2室1厅 南', '经开-海恒-汇美广场', '72.00', '2', 2200, 2200]
[9854, 10661] ['整租·国耀花半里 1室1厅 东南', '经开-芙蓉-国耀花半里', '28.79', '1', 1700, 1700]
[9856, 10289] ['整租·一里洋房 3室2厅 复式 南', '经开-芙蓉-一里洋房', '130.27', '3', 2500, 2500]
[9857, 10009] ['整租·蓝色湖畔 2室2厅 南/北', '经开-莲花-蓝色湖畔', '79.72', '2', 2200, 2200]
[9858, 10014] ['整租·禹洲翡翠湖郡 3室2厅 南/北', '经开-芙蓉-禹洲翡翠湖郡', '130.22', '3', 2500, 2500]
[9858, 10185] ['整租·禹洲翡翠湖郡 3室2厅 南/北', '经开-芙蓉-禹洲翡翠湖郡', '130.22', '3', 2500, 2500]
[9861, 10630] ['整租·翰林府邸 3室2厅 南', '经开-芙蓉-翰林府邸', '112.38', '3', 2800, 2800]
[9861, 10653] ['整租·翰林府邸 3室2厅 南', '经开-芙蓉-翰林府邸', '112.38', '3', 2800, 2800]
[9862, 10432] ['整租·铂爵公馆 2室1厅 南', '经开-芙蓉-铂爵公馆', '95.47', '2', 2500, 2500]
[9865, 10598] ['整租·民悦花园 2室2厅 南', '经开-海恒-民悦花园', '62.00', '2', 2000, 2000]
[9865, 10634] ['整租·民悦花园 2室2厅 南', '经开-海恒-民悦花园', '62.00', '2', 2000, 2000]
[9867, 10093] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '48.00', '1', 1800, 1800]
[9869, 10514] ['整租·水建小区 2室2厅 东南', '经开-莲花-水建小区', '81.49', '2', 1500, 1500]
[9873, 10480] ['整租·紫蓬路172号 1室1厅 北', '经开-临湖-紫蓬路172号', '40.00', '1', 1680, 1680]
[9874, 10480] ['整租·紫蓬路172号 1室1厅 南', '经开-临湖-紫蓬路172号', '40.00', '1', 1750, 1750]
[9875, 10480] ['整租·金大地时代天街 1室1厅 东', '经开-莲花-金大地时代天街', '37.94', '1', 2000, 2000]
[9876, 10480] ['整租·中环城国际公寓 3室2厅 南', '经开-芙蓉-中环城国际公寓', '71.67', '3', 1600, 1600]
[9877, 10480] ['整租·华邦观筑里 2室1厅 南', '经开-芙蓉-华邦观筑里', '90.00', '2', 5300, 5300]
[9878, 10480] ['整租·融科城融祥园 3室2厅 南', '经开-芙蓉-融科城融祥园', '114.32', '3', 3200, 3200]
[9878, 10537] ['整租·融科城融祥园 3室2厅 南', '经开-芙蓉-融科城融祥园', '114.32', '3', 3200, 3200]
[9879, 10480] ['整租·芙蓉名园 3室1厅 南', '经开-莲花-芙蓉名园', '134.74', '3', 3000, 3000]
[9879, 10536] ['整租·芙蓉名园 3室1厅 南', '经开-莲花-芙蓉名园', '134.74', '3', 3000, 3000]
[9880, 10480] ['整租·文一名门南郡 1室1厅 北', '经开-锦绣-文一名门南郡', '25.11', '1', 1300, 1300]
[9880, 10535] ['整租·文一名门南郡 1室1厅 北', '经开-锦绣-文一名门南郡', '25.11', '1', 1300, 1300]
[9881, 10480] ['整租·书缘居 3室2厅 南', '经开-芙蓉-书缘居', '129.22', '3', 2600, 2600]
[9881, 10534] ['整租·书缘居 3室2厅 南', '经开-芙蓉-书缘居', '129.22', '3', 2600, 2600]
[9882, 10534] ['整租·大华国际港 2室0厅 北', '经开-莲花-大华国际港', '130.00', '2', 5200, 5200]
[9883, 10534] ['整租·新华徽府 3室2厅 南', '经开-芙蓉-新华徽府', '137.39', '3', 3000, 3000]
[9884, 10534] ['整租·融创城融福园 3室2厅 南', '经开-芙蓉-融创城融福园', '129.87', '3', 3600, 3600]
[9885, 10534] ['整租·东海星城 1室1厅 北', '经开-莲花-东海星城', '50.00', '1', 1700, 1700]
[9886, 10534] ['整租·华地润园 1室0厅 南', '经开-莲花-华地润园', '99.26', '1', 12000, 12000]
[9887, 10534] ['整租·和谐家园(经开) 3室2厅 南', '经开-芙蓉-和谐家园(经开)', '134.40', '3', 3600, 3600]
[9888, 10534] ['整租·金大地时代天街 1室1厅 西', '经开-莲花-金大地时代天街', '39.00', '1', 1800, 1800]
[9889, 10534] ['整租·金大地时代天街 2室2厅 南', '经开-莲花-金大地时代天街', '149.17', '2', 6600, 6600]
[9890, 10534] ['整租·紫蓬路172号 1室0厅 南', '经开-临湖-紫蓬路172号', '50.00', '1', 1666, 1666]
[9891, 10534] ['整租·尚泽大都会 1室1厅 南', '经开-莲花-尚泽大都会', '120.00', '1', 15000, 15000]
[9892, 10534] ['整租·福禄园 3室2厅 南', '经开-海恒-福禄园', '123.20', '3', 2500, 2500]
[9893, 10534] ['整租·泓泰苑 4室3厅 南', '经开-海恒-泓泰苑', '249.22', '4', 16800, 16800]
[9894, 10534] ['整租·御湖观邸 3室2厅 南/北', '经开-海恒-御湖观邸', '153.17', '3', 3600, 3600]
[9895, 10534] ['整租·南郡明珠 3室2厅 南', '经开-锦绣-南郡明珠', '80.38', '3', 2000, 2000]
[9896, 10534] ['整租·融科城融祥园 3室2厅 南', '经开-芙蓉-融科城融祥园', '99.55', '3', 1700, 1700]
[9897, 10534] ['整租·融创城创泽园 1室1厅 东北', '经开-芙蓉-融创城创泽园', '110.00', '1', 8800, 8800]
[9898, 10534] ['整租·翠微苑 2室2厅 南', '经开-芙蓉-翠微苑', '90.93', '2', 2300, 2300]
[9899, 10534] ['整租·皖投万科产融中心 3室2厅 南', '经开-海恒-皖投万科产融中心', '96.09', '3', 2400, 2400]
[9900, 10534] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '38.00', '1', 1800, 1800]
[9901, 10420] ['整租·港澳广场钻界SOHO 1室1厅 南', '经开-芙蓉-港澳广场钻界SOHO', '120.00', '1', 5500, 5500]
[9902, 10420] ['整租·百乐门悦府 3室2厅 南', '经开-莲花-百乐门悦府', '119.00', '3', 3600, 3600]
[9903, 10420] ['合租·报业园 3居室 南卧', '经开-芙蓉-报业园', '20.00', '3', 1250, 1250]
[9904, 10420] ['整租·怡莲新城 3室2厅 南', '经开-莲花-怡莲新城', '115.17', '3', 2400, 2400]
[9905, 10420] ['整租·翠微北园 3室2厅 东南/南', '经开-芙蓉-翠微北园', '112.89', '3', 2500, 2500]
[9906, 10420] ['整租·中环城国际公寓 3室1厅 南', '经开-芙蓉-中环城国际公寓', '61.80', '3', 2250, 2250]
[9907, 10420] ['整租·中环CBD 1室1厅 东', '经开-芙蓉-中环CBD', '48.04', '1', 1600, 1600]
[9908, 10420] ['整租·佳境枫情苑 3室2厅 南', '经开-芙蓉-佳境枫情苑', '122.11', '3', 2800, 2800]
[9909, 10420] ['整租·尚泽大都会 1室1厅 北', '经开-莲花-尚泽大都会', '65.98', '1', 2100, 2100]
[9910, 10420] ['整租·绿地滨湖国际花都 3室2厅 南', '经开-海恒-绿地滨湖国际花都', '89.58', '3', 2500, 2500]
[9911, 10420] ['整租·芒果墅 2室1厅 南', '经开-临湖-芒果墅', '72.00', '2', 1800, 1800]
[9916, 10159] ['整租·尚泽大都会 1室0厅 南', '经开-莲花-尚泽大都会', '210.00', '1', 8260, 8260]
[9917, 10159] ['整租·一里洋房 1室0厅 复式 南', '经开-芙蓉-一里洋房', '130.86', '1', 8000, 8000]
[9918, 10159] ['整租·南艳瑞景 4室2厅 复式 南', '经开-海恒-南艳瑞景', '256.00', '4', 7350, 7350]
[9919, 10159] ['整租·港澳广场钻界SOHO 3室0厅 南', '经开-芙蓉-港澳广场钻界SOHO', '226.00', '3', 10000, 10000]
[9920, 10159] ['整租·尚泽国际 1室1厅 南', '经开-莲花-尚泽国际', '139.23', '1', 5570, 5570]
[9921, 10159] ['整租·紫蓬路172号 1室1厅 东', '经开-临湖-紫蓬路172号', '50.00', '1', 1650, 1650]
[9922, 10159] ['整租·时光原著 2室1厅 南', '经开-海恒-时光原著', '93.42', '2', 2300, 2300]
[9923, 10159] ['整租·报业园 3室2厅 南/北', '经开-芙蓉-报业园', '134.59', '3', 3000, 3000]
[9924, 10159] ['整租·汇美广场 1室1厅 复式 北', '经开-海恒-汇美广场', '49.73', '1', 1800, 1800]
[9925, 10159] ['整租·紫金山庄 3室2厅 南', '经开-海恒-紫金山庄', '105.00', '3', 2600, 2600]
[9926, 10159] ['整租·世茂翡翠首府 3室2厅 南', '经开-芙蓉-世茂翡翠首府', '90.68', '3', 1500, 1500]
[9927, 10159] ['整租·汇林园 3室2厅 南', '经开-莲花-汇林园', '82.62', '3', 2200, 2200]
[9928, 10159] ['整租·凤凰国际 3室2厅 南', '经开-莲花-凤凰国际', '102.39', '3', 3200, 3200]
[9929, 10159] ['整租·启迪科技城水木园 3室2厅 南', '经开-海恒-启迪科技城水木园', '115.00', '3', 3400, 3400]
[9930, 10121] ['整租·融创城创瑾园 4室2厅 南', '经开-芙蓉-融创城创瑾园', '129.09', '4', 4000, 4000]
[9930, 10198] ['整租·融创城创瑾园 4室2厅 南', '经开-芙蓉-融创城创瑾园', '129.09', '4', 4000, 4000]
[9931, 10121] ['整租·国耀花半里 1室1厅 北', '经开-芙蓉-国耀花半里', '40.63', '1', 1650, 1650]
[9931, 10197] ['整租·国耀花半里 1室1厅 北', '经开-芙蓉-国耀花半里', '40.63', '1', 1650, 1650]
[9932, 10121] ['整租·汇美广场 1室1厅 南', '经开-海恒-汇美广场', '40.00', '1', 1900, 1900]
[9932, 10196] ['整租·汇美广场 1室1厅 南', '经开-海恒-汇美广场', '40.00', '1', 1900, 1900]
[9933, 10121] ['整租·融创城融福园 3室2厅 南', '经开-芙蓉-融创城融福园', '109.76', '3', 2820, 2820]
[9933, 10195] ['整租·融创城融福园 3室2厅 南', '经开-芙蓉-融创城融福园', '109.76', '3', 2820, 2820]
[9934, 10121] ['整租·东海星城 1室1厅 南/北', '经开-莲花-东海星城', '47.64', '1', 1620, 1620]
[9934, 10194] ['整租·东海星城 1室1厅 南/北', '经开-莲花-东海星城', '47.64', '1', 1620, 1620]
[9935, 10121] ['整租·启迪科技城水木园 3室2厅 南/北', '经开-海恒-启迪科技城水木园', '98.04', '3', 3500, 3500]
[9935, 10193] ['整租·启迪科技城水木园 3室2厅 南/北', '经开-海恒-启迪科技城水木园', '98.04', '3', 3500, 3500]
[9936, 10121] ['整租·文一名门南郡 1室1厅 南', '经开-锦绣-文一名门南郡', '30.00', '1', 1500, 1500]
[9936, 10192] ['整租·文一名门南郡 1室1厅 南', '经开-锦绣-文一名门南郡', '30.00', '1', 1500, 1500]
[9937, 10121] ['整租·钻界公寓 1室0厅 南', '经开-芙蓉-钻界公寓', '36.68', '1', 1550, 1550]
[9937, 10191] ['整租·钻界公寓 1室0厅 南', '经开-芙蓉-钻界公寓', '36.68', '1', 1550, 1550]
[9938, 10121] ['整租·港澳广场钻界SOHO 1室0厅 南', '经开-芙蓉-港澳广场钻界SOHO', '36.68', '1', 1550, 1550]
[9938, 10190] ['整租·港澳广场钻界SOHO 1室0厅 南', '经开-芙蓉-港澳广场钻界SOHO', '36.68', '1', 1550, 1550]
[9939, 10121] ['整租·东海星城 2室2厅 南', '经开-莲花-东海星城', '86.88', '2', 2300, 2300]
[9939, 10189] ['整租·东海星城 2室2厅 南', '经开-莲花-东海星城', '86.88', '2', 2300, 2300]
[9940, 10121] ['整租·丰大国际 3室1厅 南', '经开-莲花-丰大国际', '111.91', '3', 2600, 2600]
[9940, 10188] ['整租·丰大国际 3室1厅 南', '经开-莲花-丰大国际', '111.91', '3', 2600, 2600]
[9941, 10121] ['整租·御湖观邸 3室2厅 南', '经开-海恒-御湖观邸', '105.00', '3', 3000, 3000]
[9941, 10187] ['整租·御湖观邸 3室2厅 南', '经开-海恒-御湖观邸', '105.00', '3', 3000, 3000]
[9942, 10187] ['整租·中环城国际公寓 2室1厅 复式 南', '经开-芙蓉-中环城国际公寓', '62.38', '2', 3600, 3600]
[9943, 10187] ['整租·福禄园 3室1厅 南', '经开-海恒-福禄园', '96.00', '3', 1900, 1900]
[9944, 10187] ['整租·尚泽大都会 1室1厅 南/北', '经开-莲花-尚泽大都会', '175.15', '1', 8000, 8000]
[9945, 10187] ['整租·禹洲翡翠湖郡 2室1厅 南', '经开-芙蓉-禹洲翡翠湖郡', '85.00', '2', 2400, 2400]
[9946, 10187] ['整租·东海星城 2室2厅 南', '经开-莲花-东海星城', '80.00', '2', 2400, 2400]
[9947, 10187] ['整租·明珠湖畔 2室1厅 南', '经开-芙蓉-明珠湖畔', '90.64', '2', 2350, 2350]
[9948, 10187] ['整租·御湖观邸 3室2厅 南', '经开-海恒-御湖观邸', '122.00', '3', 2700, 2700]
[9949, 10187] ['整租·经典广场 1室1厅 北', '经开-莲花-经典广场', '63.83', '1', 2500, 2500]
[9950, 10187] ['整租·金大地时代天街 2室1厅 西南', '经开-莲花-金大地时代天街', '67.76', '2', 2250, 2250]
[9951, 10187] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '53.00', '1', 1750, 1750]
[9952, 10187] ['整租·国轩名门 2室2厅 南/北', '经开-莲花-国轩名门', '81.50', '2', 2300, 2300]
[9953, 10187] ['整租·中环紫荆公馆 2室1厅 南', '经开-芙蓉-中环紫荆公馆', '83.44', '2', 2550, 2550]
[9998, 10463] ['整租·中环CBD 1室1厅 南', '经开-芙蓉-中环CBD', '48.00', '1', 2300, 2300]
[10010, 10154] ['整租·福禄南园 3室2厅 南', '经开-海恒-福禄南园', '80.00', '3', 1700, 1700]
[10011, 10154] ['整租·月半湾青年公寓 1室1厅 东', '经开-芙蓉-月半湾青年公寓', '42.35', '1', 1500, 1500]
[10012, 10154] ['整租·天门湖花园 2室2厅 南', '经开-锦绣-天门湖花园', '93.12', '2', 2400, 2400]
[10013, 10154] ['整租·翰林府邸 4室2厅 南', '经开-芙蓉-翰林府邸', '139.66', '4', 3000, 3000]
[10014, 10154] ['整租·一里洋房 1室0厅 东', '经开-芙蓉-一里洋房', '44.34', '1', 5000, 5000]
[10015, 10154] ['整租·融创城创泽园 1室0厅 东南', '经开-芙蓉-融创城创泽园', '198.00', '1', 17800, 17800]
[10016, 10154] ['整租·金大地时代天街 1室1厅 西', '经开-莲花-金大地时代天街', '40.98', '1', 1700, 1700]
[10019, 10180] ['整租·尚泽大都会 5室1厅 南', '经开-莲花-尚泽大都会', '305.00', '5', 13700, 13700]
[10020, 10180] ['整租·世茂翡翠首府 3室2厅 南', '经开-芙蓉-世茂翡翠首府', '100.00', '3', 2650, 2650]
[10021, 10180] ['整租·紫金山庄 1室1厅 南', '经开-海恒-紫金山庄', '1688.00', '1', 38000, 38000]
[10022, 10180] ['整租·尚泽紫金公馆商住楼 2室1厅 西', '经开-锦绣-尚泽紫金公馆商住楼', '75.00', '2', 1850, 1850]
[10023, 10180] ['整租·时光原著 2室1厅 东南', '经开-海恒-时光原著', '72.57', '2', 2200, 2200]
[10024, 10180] ['整租·金大地时代天街 2室1厅 西北', '经开-莲花-金大地时代天街', '67.00', '2', 3300, 3300]
[10025, 10180] ['整租·御湖观邸 3室2厅 南', '经开-海恒-御湖观邸', '104.47', '3', 2700, 2700]
[10026, 10180] ['整租·华地润园 3室2厅 南', '经开-莲花-华地润园', '89.00', '3', 2900, 2900]
[10027, 10180] ['整租·凤凰国际 2室1厅 西南', '经开-莲花-凤凰国际', '66.35', '2', 2300, 2300]
[10028, 10180] ['整租·金水童话名苑 4室2厅 南', '经开-莲花-金水童话名苑', '117.00', '4', 4100, 4100]
[10029, 10180] ['整租·国耀花半里 2室2厅 南', '经开-芙蓉-国耀花半里', '75.84', '2', 2100, 2100]
[10030, 10180] ['整租·绿地滨湖国际花都 3室1厅 南', '经开-海恒-绿地滨湖国际花都', '110.00', '3', 2500, 2500]
[10031, 10180] ['整租·文一名门南郡 2室1厅 南', '经开-锦绣-文一名门南郡', '58.00', '2', 1900, 1900]
[10032, 10180] ['整租·南艳湾 4室2厅 南/北', '经开-海恒-南艳湾', '164.78', '4', 4400, 4400]
[10033, 10209] ['整租·文一名门南郡 3室1厅 复式 南', '经开-锦绣-文一名门南郡', '165.00', '3', 3800, 3800]
[10034, 10209] ['整租·安通缘梦天地 1室1厅 南', '经开-锦绣-安通缘梦天地', '54.27', '1', 1680, 1680]
[10035, 10209] ['整租·融创城融福园 4室1厅 南/北', '经开-芙蓉-融创城融福园', '155.51', '4', 3700, 3700]
[10036, 10209] ['整租·金星家园 4室2厅 南', '经开-芙蓉-金星家园', '141.02', '4', 4000, 4000]
